id,first_name,last_name,email,UserName,CompanyName,JobTitle,gender,Race,purchase,credit_card_type,date,State/Province,City,PostalCode,Country
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$818.00 ,maestro,8/17/2018,Texas,Austin,78710,United States
2000,Patricia,Austin,paustinrr@huffingtonpost.com,paustinrr,Twitterbeat,Assistant Professor,Female,Eskimo,$590.00 ,maestro,8/18/2018,California,Sacramento,94230,United States
1806,Angela,Moreno,amorenomd@bloomberg.com,amorenomd,Youspan,Environmental Tech,Female,Alaska Native,$312.00 ,diners-club-enroute,8/19/2018,Texas,San Antonio,78265,United States
1927,Nicole,Murray,nmurraypq@bravesites.com,nmurraypq,Avaveo,Systems Administrator IV,Female,Costa Rican,$446.00 ,jcb,8/19/2018,California,Sacramento,94207,United States
1022,Todd,Peters,tpetersl@dot.gov,tpetersl,Quatz,Design Engineer,Male,Black or African American,$390.00 ,jcb,8/20/2018,District of Columbia,Washington,20430,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$368.00 ,jcb,8/21/2018,California,San Francisco,94105,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$146.00 ,bankcard,8/21/2018,Florida,Orlando,32891,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$338.00 ,jcb,8/22/2018,Illinois,Chicago,60663,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$246.00 ,jcb,8/26/2018,California,San Francisco,94105,United States
1403,Donald,Howell,dhowellb6@com.com,dhowellb6,Flashspan,Account Executive,Male,Korean,$209.00 ,mastercard,8/28/2018,New York,Jamaica,11499,United States
1992,Karen,Hunt,khuntrj@harvard.edu,khuntrj,Agivu,VP Marketing,Female,White,$368.00 ,jcb,8/29/2018,Indiana,Muncie,47306,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$773.00 ,maestro,8/30/2018,Florida,Miami,33261,United States
1025,Bruce,Flores,bfloreso@icio.us,bfloreso,Skyndu,Programmer III,Male,Black or African American,$549.00 ,instapayment,8/31/2018,California,San Francisco,94126,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$772.00 ,americanexpress,8/31/2018,Georgia,Duluth,30096,United States
1809,Melissa,Nguyen,mnguyenmg@craigslist.org,mnguyenmg,Tekfly,Mechanical Systems Engineer,Female,Black or African American,$281.00 ,visa-electron,8/31/2018,Iowa,Des Moines,50335,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$274.00 ,maestro,9/3/2018,Texas,Austin,78710,United States
1433,Harry,Fernandez,hfernandezc0@redcross.org,hfernandezc0,Yadel,Director of Sales,Male,Taiwanese,$147.00 ,americanexpress,9/4/2018,District of Columbia,Washington,20420,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$329.00 ,bankcard,9/5/2018,Florida,Orlando,32891,United States
1709,Patrick,Hanson,phansonjo@imageshack.us,phansonjo,Skidoo,VP Quality Control,Male,Black or African American,$719.00 ,jcb,9/6/2018,Pennsylvania,Pittsburgh,15266,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$111.00 ,china-unionpay,9/7/2018,Texas,El Paso,88574,United States
1277,Brandon,Spencer,bspencer7o@si.edu,bspencer7o,Quamba,Nuclear Power Engineer,Male,South American,$536.00 ,laser,9/8/2018,Ohio,Akron,44310,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$814.00 ,jcb,9/8/2018,Illinois,Chicago,60614,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$527.00 ,jcb,9/8/2018,Illinois,Chicago,60614,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$288.00 ,jcb,9/9/2018,Illinois,Chicago,60614,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$206.00 ,jcb,9/10/2018,California,San Francisco,94105,United States
1994,Ronald,Fernandez,rfernandezrl@dell.com,rfernandezrl,Skyba,Senior Editor,Male,White,$657.00 ,jcb,9/10/2018,Illinois,Peoria,61651,United States
1119,Jerry,Harvey,jharvey3a@yahoo.com,jharvey3a,Oyondu,Staff Scientist,Male,Mexican,$918.00 ,jcb,9/11/2018,Texas,Arlington,76004,United States
1120,Helen,Nguyen,hnguyen3b@samsung.com,hnguyen3b,Zoombox,Pharmacist,Female,Mexican,"$1,000.00 ",americanexpress,9/15/2018,New York,New York City,10125,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$892.00 ,maestro,9/16/2018,Texas,Austin,78710,United States
1777,Shirley,Lopez,slopezlk@sciencedaily.com,slopezlk,Flashspan,Project Manager,Female,Asian,$840.00 ,jcb,9/16/2018,Louisiana,Baton Rouge,70883,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$198.00 ,switch,9/18/2018,Ohio,Dayton,45426,United States
1730,Anna,Martinez,amartinezk9@twitter.com,amartinezk9,Brightbean,GIS Technical Architect,Female,Eskimo,$699.00 ,jcb,9/19/2018,Alaska,Anchorage,99517,United States
1043,Walter,Roberts,wroberts16@tiny.cc,wroberts16,Rhyloo,Senior Quality Engineer,Male,Black or African American,$649.00 ,china-unionpay,9/24/2018,Nevada,Las Vegas,89140,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$38.00 ,maestro,9/24/2018,Texas,Austin,78710,United States
1019,Lillian,Fuller,lfulleri@miitbeian.gov.cn,lfulleri,Shufflester,Sales Associate,Female,Black or African American,$841.00 ,maestro,9/25/2018,Idaho,Boise,83705,United States
1436,Ashley,Wood,awoodc3@nytimes.com,awoodc3,DabZ,Sales Associate,Female,Argentinian,$952.00 ,jcb,9/26/2018,Nevada,Las Vegas,89145,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$618.00 ,jcb,9/26/2018,Illinois,Chicago,60614,United States
1585,Heather,Berry,hberryg8@google.co.jp,hberryg8,Skilith,Automation Specialist IV,Female,Argentinian,$345.00 ,jcb,9/27/2018,Nevada,Carson City,89714,United States
1999,Gerald,Jordan,gjordanrq@weibo.com,gjordanrq,Babbleopia,Tax Accountant,Male,Costa Rican,$488.00 ,jcb,9/27/2018,Georgia,Columbus,31914,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$49.00 ,maestro,9/28/2018,Texas,Austin,78710,United States
1937,Harold,Howell,hhowellq0@freewebs.com,hhowellq0,Shufflester,VP Quality Control,Male,Alaska Native,$435.00 ,americanexpress,9/28/2018,District of Columbia,Washington,20231,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$63.00 ,maestro,9/29/2018,Florida,Miami,33261,United States
1646,Lori,Thompson,lthompsonhx@earthlink.net,lthompsonhx,Meembee,Accountant III,Female,Black or African American,$537.00 ,jcb,10/2/2018,Texas,Odessa,79769,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$953.00 ,diners-club-carte-blanche,10/3/2018,Arizona,Tucson,85715,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$679.00 ,jcb,10/6/2018,California,San Francisco,94105,United States
1539,Chris,Fisher,cfisherey@netlog.com,cfisherey,Voonix,VP Quality Control,Male,South American,$140.00 ,americanexpress,10/8/2018,Texas,Huntsville,77343,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$23.00 ,jcb,10/10/2018,Illinois,Chicago,60663,United States
1928,Adam,Snyder,asnyderpr@technorati.com,asnyderpr,Blogtags,VP Accounting,Male,Costa Rican,$778.00 ,switch,10/10/2018,Georgia,Atlanta,30336,United States
1677,Juan,Long,jlongis@state.gov,jlongis,Mynte,Marketing Assistant,Male,Black or African American,$685.00 ,bankcard,10/12/2018,Florida,Tampa,33605,United States
1068,Phyllis,Simmons,psimmons1v@moonfruit.com,psimmons1v,Livefish,Assistant Professor,Female,Mexican,$147.00 ,jcb,10/16/2018,Kansas,Topeka,66606,United States
1468,Cynthia,Lopez,clopezcz@reverbnation.com,clopezcz,Wikibox,Automation Specialist IV,Female,White,$580.00 ,diners-club-international,10/17/2018,Louisiana,New Orleans,70116,United States
1551,Lori,Clark,lclarkfa@shareasale.com,lclarkfa,Riffpedia,Internal Auditor,Female,Taiwanese,$635.00 ,china-unionpay,10/19/2018,Indiana,Evansville,47747,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$835.00 ,jcb,10/20/2018,California,San Francisco,94105,United States
1771,Matthew,Garcia,mgarciale@usa.gov,mgarciale,Trudeo,Recruiting Manager,Male,Asian,$56.00 ,jcb,10/20/2018,Texas,Austin,78764,United States
1092,Donna,Hanson,dhanson2j@salon.com,dhanson2j,Linklinks,Assistant Media Planner,Female,Mexican,$214.00 ,bankcard,10/21/2018,Florida,Sarasota,34233,United States
1144,Lori,Harvey,lharvey3z@ibm.com,lharvey3z,Pixoboo,Technical Writer,Female,Asian,$673.00 ,maestro,10/22/2018,New York,Flushing,11355,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,"$1,000.00 ",china-unionpay,10/22/2018,Texas,El Paso,88574,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$183.00 ,bankcard,10/22/2018,New York,Brooklyn,11210,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$253.00 ,jcb,10/24/2018,California,San Francisco,94105,United States
1434,Cynthia,Meyer,cmeyerc1@usgs.gov,cmeyerc1,Yamia,Senior Quality Engineer,Female,Asian,$957.00 ,jcb,10/24/2018,Minnesota,Minneapolis,55436,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$330.00 ,bankcard,10/24/2018,New York,Brooklyn,11210,United States
1972,Andrew,Green,agreenqz@businessweek.com,agreenqz,Yodoo,Chief Design Engineer,Male,South American,$224.00 ,maestro,10/24/2018,Nebraska,Lincoln,68524,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$742.00 ,maestro,10/30/2018,Florida,Miami,33261,United States
1434,Cynthia,Meyer,cmeyerc1@usgs.gov,cmeyerc1,Yamia,Senior Quality Engineer,Female,Asian,$708.00 ,jcb,10/31/2018,Minnesota,Minneapolis,55436,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$253.00 ,jcb,11/1/2018,California,San Francisco,94105,United States
1123,Randy,Hamilton,rhamilton3e@loc.gov,rhamilton3e,Centidel,Geological Engineer,Male,Mexican,$548.00 ,china-unionpay,11/5/2018,Florida,Tampa,33673,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$412.00 ,bankcard,11/7/2018,New York,Brooklyn,11210,United States
1994,Ronald,Fernandez,rfernandezrl@dell.com,rfernandezrl,Skyba,Senior Editor,Male,White,$808.00 ,jcb,11/7/2018,Illinois,Peoria,61651,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$332.00 ,maestro,11/8/2018,Texas,Austin,78710,United States
1527,Diane,Meyer,dmeyerem@delicious.com,dmeyerem,Twiyo,Marketing Assistant,Female,Eskimo,$421.00 ,switch,11/8/2018,Virginia,Chesapeake,23324,United States
1564,Marie,Nguyen,mnguyenfn@constantcontact.com,mnguyenfn,Centidel,Marketing Assistant,Female,Thai,$468.00 ,mastercard,11/8/2018,Arkansas,Fort Smith,72916,United States
1987,Willie,Mason,wmasonre@amazon.co.jp,wmasonre,Blognation,Social Worker,Male,White,$546.00 ,jcb,11/8/2018,North Carolina,Fayetteville,28305,United States
1039,Jonathan,Roberts,jroberts12@nih.gov,jroberts12,Plambee,Sales Representative,Male,Black or African American,$528.00 ,diners-club-carte-blanche,11/14/2018,Kentucky,Louisville,40298,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$961.00 ,jcb,11/18/2018,Illinois,Chicago,60663,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$516.00 ,mastercard,11/19/2018,Alabama,Birmingham,35220,United States
1072,Jacqueline,Black,jblack1z@epa.gov,jblack1z,Trunyx,Occupational Therapist,Female,Mexican,$922.00 ,jcb,11/20/2018,Georgia,Lawrenceville,30245,United States
1780,Brandon,Jones,bjonesln@ameblo.jp,bjonesln,Tagopia,Mechanical Systems Engineer,Male,Asian,$173.00 ,china-unionpay,11/20/2018,Texas,Dallas,75367,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$251.00 ,bankcard,11/21/2018,Florida,Orlando,32891,United States
1588,David,Daniels,ddanielsgb@harvard.edu,ddanielsgb,Jaloo,Assistant Manager,Male,Native Hawaiian and Other Pacific Islander (NHPI),$997.00 ,jcb,11/21/2018,New York,Brooklyn,11205,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$70.00 ,bankcard,11/22/2018,Florida,Orlando,32891,United States
1714,David,Howard,dhowardjt@jimdo.com,dhowardjt,Photobean,Recruiting Manager,Male,Black or African American,$933.00 ,jcb,11/22/2018,New York,Yonkers,10705,United States
1362,Ashley,Wells,awellsa1@usnews.com,awellsa1,Kwilith,Human Resources Manager,Female,Mexican,$860.00 ,china-unionpay,11/25/2018,Pennsylvania,Harrisburg,17105,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$333.00 ,maestro,11/27/2018,Florida,Miami,33261,United States
1716,Amy,Harris,aharrisjv@t.co,aharrisjv,Topicstorm,Systems Administrator IV,Female,Black or African American,$864.00 ,visa-electron,11/29/2018,Maryland,Laurel,20709,United States
1935,Steve,Kim,skimpy@deviantart.com,skimpy,Photolist,Environmental Specialist,Male,Taiwanese,$705.00 ,jcb,12/1/2018,South Dakota,Sioux Falls,57198,United States
1019,Lillian,Fuller,lfulleri@miitbeian.gov.cn,lfulleri,Shufflester,Sales Associate,Female,Black or African American,$346.00 ,maestro,12/3/2018,Idaho,Boise,83705,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$568.00 ,bankcard,12/3/2018,Florida,Orlando,32891,United States
1643,Laura,Gonzalez,lgonzalezhu@merriam-webster.com,lgonzalezhu,Skiptube,Civil Engineer,Female,Black or African American,$337.00 ,jcb,12/3/2018,California,San Diego,92153,United States
1849,Carolyn,Olson,colsonnk@guardian.co.uk,colsonnk,Skilith,Help Desk Technician,Female,Mexican,$626.00 ,jcb,12/3/2018,North Carolina,High Point,27264,United States
1998,Christopher,Stephens,cstephensrp@myspace.com,cstephensrp,Meevee,Marketing Assistant,Male,Hispanic,$235.00 ,jcb,12/3/2018,Minnesota,Saint Paul,55146,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$121.00 ,maestro,12/5/2018,Florida,Miami,33261,United States
1952,Rachel,George,rgeorgeqf@paginegialle.it,rgeorgeqf,Topiczoom,Occupational Therapist,Female,Black or African American,$414.00 ,mastercard,12/5/2018,Michigan,Lansing,48930,United States
1987,Willie,Mason,wmasonre@amazon.co.jp,wmasonre,Blognation,Social Worker,Male,White,$733.00 ,jcb,12/7/2018,North Carolina,Fayetteville,28305,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$773.00 ,china-unionpay,12/9/2018,Texas,El Paso,88574,United States
1433,Harry,Fernandez,hfernandezc0@redcross.org,hfernandezc0,Yadel,Director of Sales,Male,Taiwanese,$411.00 ,americanexpress,12/10/2018,District of Columbia,Washington,20420,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$581.00 ,bankcard,12/13/2018,Florida,Orlando,32891,United States
1019,Lillian,Fuller,lfulleri@miitbeian.gov.cn,lfulleri,Shufflester,Sales Associate,Female,Black or African American,$231.00 ,maestro,12/18/2018,Idaho,Boise,83705,United States
1034,Bruce,Wagner,bwagnerx@unesco.org,bwagnerx,Tagfeed,Administrative Officer,Male,Black or African American,$968.00 ,china-unionpay,12/21/2018,Oklahoma,Tulsa,74108,United States
1782,Tammy,Murray,tmurraylp@time.com,tmurraylp,Abata,Project Manager,Female,Asian,$44.00 ,visa-electron,12/22/2018,Kansas,Shawnee Mission,66210,United States
1984,Carol,Hill,chillrb@loc.gov,chillrb,Voolith,Systems Administrator IV,Female,White,$314.00 ,maestro,12/23/2018,Missouri,Springfield,65810,United States
1552,Phyllis,Castillo,pcastillofb@google.fr,pcastillofb,Edgepulse,Senior Sales Associate,Female,Mexican,$928.00 ,jcb,12/26/2018,California,San Diego,92145,United States
1980,Frank,Harvey,fharveyr7@nyu.edu,fharveyr7,Mybuzz,Accountant III,Male,White,$320.00 ,jcb,12/27/2018,California,San Jose,95138,United States
1594,Phyllis,Reed,preedgh@nsw.gov.au,preedgh,Voomm,Research Associate,Female,Hispanic,$847.00 ,jcb,12/31/2018,Missouri,Kansas City,64125,United States
1016,William,Lawson,wlawsonf@auda.org.au,wlawsonf,Agivu,Compensation Analyst,Male,Black or African American,$610.00 ,jcb,1/2/2019,Oregon,Portland,97296,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$508.00 ,maestro,1/4/2019,Florida,Miami,33261,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$400.00 ,maestro,1/7/2019,Florida,Miami,33261,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$66.00 ,diners-club-carte-blanche,1/7/2019,Arizona,Tucson,85715,United States
1076,Paula,Henry,phenry23@constantcontact.com,phenry23,Browsetype,Quality Control Specialist,Female,Mexican,$401.00 ,jcb,1/8/2019,North Carolina,Gastonia,28055,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$255.00 ,jcb,1/10/2019,California,San Francisco,94105,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$81.00 ,china-unionpay,1/10/2019,Texas,El Paso,88574,United States
1998,Christopher,Stephens,cstephensrp@myspace.com,cstephensrp,Meevee,Marketing Assistant,Male,Hispanic,$785.00 ,jcb,1/10/2019,Minnesota,Saint Paul,55146,United States
1276,Andrea,Carpenter,acarpenter7n@linkedin.com,acarpenter7n,Bluezoom,Assistant Manager,Female,Mexican,$63.00 ,bankcard,1/12/2019,New York,New York City,10079,United States
1021,Amy,Jordan,ajordank@ed.gov,ajordank,Fadeo,Electrical Engineer,Female,Black or African American,$626.00 ,china-unionpay,1/14/2019,Michigan,Flint,48555,United States
1944,Cynthia,Rose,croseq7@google.pl,croseq7,Topdrive,Assistant Manager,Female,Taiwanese,$345.00 ,diners-club-carte-blanche,1/14/2019,Ohio,Cincinnati,45238,United States
1092,Donna,Hanson,dhanson2j@salon.com,dhanson2j,Linklinks,Assistant Media Planner,Female,Mexican,$29.00 ,bankcard,1/15/2019,Florida,Sarasota,34233,United States
1022,Todd,Peters,tpetersl@dot.gov,tpetersl,Quatz,Design Engineer,Male,Black or African American,$267.00 ,jcb,1/18/2019,District of Columbia,Washington,20430,United States
1464,Wanda,Fields,wfieldscv@census.gov,wfieldscv,Mybuzz,Health Coach II,Female,Korean,$310.00 ,jcb,1/18/2019,Tennessee,Nashville,37205,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$755.00 ,mastercard,1/18/2019,Alabama,Birmingham,35220,United States
1408,Jonathan,Castillo,jcastillobb@i2i.jp,jcastillobb,Linkbridge,Data Coordiator,Male,Japanese,$787.00 ,jcb,1/20/2019,Texas,Gatesville,76598,United States
1407,Adam,Marshall,amarshallba@yahoo.com,amarshallba,Vitz,Staff Accountant II,Male,Alaska Native,$687.00 ,diners-club-enroute,1/22/2019,California,San Diego,92153,United States
1724,Emily,Gray,egrayk3@amazonaws.com,egrayk3,Jabbercube,Executive Secretary,Female,Asian,$674.00 ,laser,1/23/2019,Texas,Dallas,75221,United States
